count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
3.040000,0.020000,-9.615758,-1.612990,-1.082073,-0.839753,1.206649,-6.858181,-0.839747,1.206669,-6.858271,-0.980169,-0.164319,-0.110762,Transition
3.060000,0.020000,-10.173680,-1.537432,0.490152,-0.851552,1.207337,-6.820686,-0.839753,1.206649,-6.858181,-0.976937,-0.160230,-0.141140,Walking
3.080000,0.020000,-10.395210,-1.405584,0.193912,-0.869794,1.209535,-6.776757,-0.851552,1.207337,-6.820686,-0.966677,-0.154481,-0.204133,Walking
3.100000,0.020000,-10.248120,-1.296646,-0.025354,-0.888303,1.213635,-6.724090,-0.869794,1.209535,-6.776757,-0.950325,-0.153074,-0.271018,Walking
3.120000,0.020000,-9.992167,-1.216551,-0.312938,-0.906114,1.219527,-6.663674,-0.888303,1.213635,-6.724090,-0.927786,-0.154042,-0.339830,Walking
3.140000,0.020000,-9.628289,-1.132266,-0.618279,-0.922250,1.227449,-6.595837,-0.906114,1.219527,-6.663674,-0.899236,-0.155796,-0.408781,Walking
3.160000,0.020000,-9.173755,-1.124124,-1.021235,-0.935998,1.235751,-6.522776,-0.922250,1.227449,-6.595837,-0.865070,-0.156902,-0.476482,Walking
3.180000,0.020000,-8.640833,-1.076192,-1.430588,-0.946794,1.245205,-6.445161,-0.935998,1.235751,-6.522776,-0.825793,-0.157894,-0.541420,Walking
3.200000,0.020000,-8.040514,-1.149596,-1.915387,-0.954137,1.253570,-6.365321,-0.946794,1.245205,-6.445161,-0.782199,-0.159819,-0.602181,Walking
3.220000,0.020000,-7.465827,-1.291992,-2.406925,-0.958806,1.259400,-6.284740,-0.954137,1.253570,-6.365321,-0.737246,-0.161414,-0.656059,Walking
3.240000,0.020000,-6.926402,-1.404015,-2.794417,-0.961322,1.263372,-6.202905,-0.958806,1.259400,-6.284740,-0.693234,-0.163365,-0.701953,Walking
3.260000,0.020000,-6.576942,-1.827987,-3.266333,-0.964057,1.259106,-6.123797,-0.961322,1.263372,-6.202905,-0.656488,-0.164598,-0.736159,Walking
3.280000,0.020000,-6.207541,-2.029743,-3.446521,-0.965064,1.251023,-6.043487,-0.964057,1.259106,-6.123797,-0.627645,-0.165708,-0.760659,Walking
3.300000,0.020000,-6.155510,-2.385738,-4.973053,-0.968157,1.235598,-5.991133,-0.965064,1.251023,-6.043487,-0.611707,-0.164574,-0.773777,Walking
3.320000,0.020000,-6.412281,-2.465454,-6.370827,-0.974785,1.216999,-5.967684,-0.968157,1.235598,-5.991133,-0.619870,-0.156528,-0.768935,Walking
3.340000,0.020000,-6.557867,-2.345834,-6.272338,-0.980699,1.198335,-5.944772,-0.974785,1.216999,-5.967684,-0.638343,-0.143997,-0.756164,Walking
